Ruta consultada: /api/usuarios ; Método: POST ; Fecha: 2024-12-23T01:06:59.463Z ; Ruta sin credenciales
[2025-02-10T14:13:16.171Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"}
[2025-02-10T15:09:19.911Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:09:19.917Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"}
[2025-02-10T15:09:25.491Z] Ruta: /api/pedidos/pedido/14 | Método: DELETE | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:09:25.494Z] Ruta: /api/pedidos/pedido/14 | Método: DELETE | Respuesta: {"id":"errorDelServidor","message":"Error del servidor","description":"Ha ocurrido un error al intentar realizar la operación solicitada"}
[2025-02-10T15:10:11.012Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:10:11.016Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"}
[2025-02-10T15:34:35.683Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:34:35.686Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"}
[2025-02-10T15:35:55.700Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:35:55.706Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"}
[2025-02-10T15:36:00.251Z] Ruta: /api/pedidos/pedido/14 | Método: DELETE | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:36:00.255Z] Ruta: /api/pedidos/pedido/14 | Método: DELETE | Respuesta: {"order":{"id_compra":14,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T13:26:54.209Z","fecha_envio":"2025-02-10T14:08:11.608Z"},"message":"Pedido eliminado"}
[2025-02-10T15:36:08.197Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:36:08.200Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"error":"Pedido no encontrado o no tienes permiso para eliminarlo"}
[2025-02-10T15:36:23.550Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:36:23.553Z] Ruta: /api/pedidos/pedido/14 | Método: GET | Respuesta: {"error":"Pedido no encontrado o no tienes permiso para eliminarlo"}
[2025-02-10T15:42:02.477Z] Ruta: /api/pedidos/ | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:42:02.481Z] Ruta: /api/pedidos/ | Método: GET | Respuesta: [{"id_compra":1,"id_usuario":2,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-01-28T17:00:00.000Z","fecha_envio":null},{"id_compra":2,"id_usuario":3,"precio_total":"84.92","detalle":[{"cantidad":3,"subtotal":44.97,"id_producto":4,"nombre_producto":"Lavanda","precio_unitario":14.99},{"cantidad":5,"subtotal":39.95,"id_producto":6,"nombre_producto":"Rosa Roja","precio_unitario":7.99}],"direccion":"Direcci¢n de Carlos Rodr¡guez","estado":"shipped","fecha_compra":"2025-01-28T17:30:00.000Z","fecha_envio":null},{"id_compra":3,"id_usuario":4,"precio_total":"105.93","detalle":[{"cantidad":1,"subtotal":29.99,"id_producto":8,"nombre_producto":"Palma Areca","precio_unitario":29.99},{"cantidad":2,"subtotal":31.98,"id_producto":10,"nombre_producto":"Helecho Boston","precio_unitario":15.99},{"cantidad":4,"subtotal":43.96,"id_producto":12,"nombre_producto":"Aloe Vera","precio_unitario":10.99}],"direccion":"Direcci¢n de Mar¡a Fern ndez","estado":"pending","fecha_compra":"2025-01-28T18:00:00.000Z","fecha_envio":null},{"id_compra":4,"id_usuario":5,"precio_total":"59.94","detalle":[{"cantidad":6,"subtotal":59.94,"id_producto":3,"nombre_producto":"Cactus Echinopsis","precio_unitario":9.99}],"direccion":"Direcci¢n de Luis G¢mez","estado":"cancelled","fecha_compra":"2025-01-28T18:30:00.000Z","fecha_envio":null},{"id_compra":5,"id_usuario":2,"precio_total":"89.97","detalle":[{"cantidad":1,"subtotal":49.99,"id_producto":7,"nombre_producto":"Bons i de Pino","precio_unitario":49.99},{"cantidad":2,"subtotal":39.98,"id_producto":9,"nombre_producto":"Orqu¡dea Phalaenopsis","precio_unitario":19.99}],"direccion":"Direcci¢n de Laura S nchez","estado":"shipped","fecha_compra":"2025-01-28T19:00:00.000Z","fecha_envio":null},{"id_compra":6,"id_usuario":2,"precio_total":"50.00","detalle":{"cantidad":1,"id_producto":1,"precio_unitario":50},"direccion":"Calle Falsa 123","estado":"pending","fecha_compra":"2025-02-10T03:56:58.765Z","fecha_envio":null}]
[2025-02-10T15:42:20.865Z] Ruta: /api/pedidos/ | Método: POST | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:42:20.868Z] Ruta: /api/pedidos/ | Método: POST | Respuesta: {"id_compra":7,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:42:20.947Z","fecha_envio":null}
[2025-02-10T15:43:23.636Z] Ruta: /api/pedidos/ | Método: POST | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:43:23.642Z] Ruta: /api/pedidos/ | Método: POST | Respuesta: {"order":{"id_compra":8,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:43:23.715Z","fecha_envio":null},"message":"Pedido creado"}
[2025-02-10T15:43:52.520Z] Ruta: /api/pedidos/ | Método: POST | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:43:52.525Z] Ruta: /api/pedidos/ | Método: POST | Respuesta: {"message":"Pedido creado exitosamente!","order":{"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":null}}
[2025-02-10T15:44:02.242Z] Ruta: /api/pedidos/9 | Método: POST | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:44:06.724Z] Ruta: /api/pedidos/9 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:44:14.228Z] Ruta: /api/pedidos/pedido/9 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:44:14.231Z] Ruta: /api/pedidos/pedido/9 | Método: GET | Respuesta: {"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":null}
[2025-02-10T15:44:26.491Z] Ruta: /api/pedidos/usuario/3 | Método: GET | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending"}
[2025-02-10T15:44:26.494Z] Ruta: /api/pedidos/usuario/3 | Método: GET | Respuesta: [{"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":null},{"id_compra":8,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:43:23.715Z","fecha_envio":null},{"id_compra":7,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"pending","fecha_compra":"2025-02-10T15:42:20.947Z","fecha_envio":null},{"id_compra":2,"id_usuario":3,"precio_total":"84.92","detalle":[{"cantidad":3,"subtotal":44.97,"id_producto":4,"nombre_producto":"Lavanda","precio_unitario":14.99},{"cantidad":5,"subtotal":39.95,"id_producto":6,"nombre_producto":"Rosa Roja","precio_unitario":7.99}],"direccion":"Direcci¢n de Carlos Rodr¡guez","estado":"shipped","fecha_compra":"2025-01-28T17:30:00.000Z","fecha_envio":null}]
[2025-02-10T15:44:58.519Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:44:58.522Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Respuesta: {"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":"2025-02-10T15:44:58.715Z"}
[2025-02-10T15:45:56.370Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"cancelled"}
[2025-02-10T15:45:56.375Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Respuesta: {"message":"Estado de pedido actualizado","order":{"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"cancelled","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":"2025-02-10T15:44:58.715Z"}}
[2025-02-10T15:46:11.850Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Token: Bearer eyJhbGciOiJIUzM4NCIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InBhYmxvM0B0ZXN0LmNvbSIsImlhdCI6MTczOTE1MjE0NCwiZXhwIjoxNzM5MjM4NTQ0fQ.UX7DKyYWkJFiOoWj7acqyQoBye-1gDzRDBhHGlLUeozojJBDRkvXX4pfs6w6Qt4u | Body: {"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped"}
[2025-02-10T15:46:11.853Z] Ruta: /api/pedidos/pedido/9 | Método: PUT | Respuesta: {"message":"Estado de pedido actualizado","order":{"id_compra":9,"id_usuario":3,"precio_total":"64.97","detalle":[{"cantidad":2,"subtotal":51.98,"id_producto":1,"nombre_producto":"Monstera Deliciosa","precio_unitario":25.99},{"cantidad":1,"subtotal":12.99,"id_producto":2,"nombre_producto":"Suculenta Jade","precio_unitario":12.99}],"direccion":"Direcci¢n de Ana Mart¡nez","estado":"shipped","fecha_compra":"2025-02-10T15:43:52.708Z","fecha_envio":"2025-02-10T15:46:11.922Z"}}
